Date,Acc
2019-04-26 16:30:00,0.6899499999999819
2019-04-26 16:35:00,0.7080361111110893
2019-04-26 16:40:00,0.7261222222221969
2019-04-26 16:45:00,0.7442083333333045
2019-04-26 16:50:00,0.762294444444412
2019-04-26 16:55:00,0.7803805555555196
2019-04-26 17:00:00,0.7984666666666271
2019-04-26 17:05:00,0.7499861111110704
2019-04-26 17:10:00,0.7015055555555136
2019-04-26 17:15:00,0.6530249999999569
2019-04-26 17:20:00,0.6045444444444001
2019-04-26 17:25:00,0.5560638888888434
2019-04-26 17:30:00,0.5075833333332866
2019-04-26 17:35:00,0.4591027777777299
2019-04-26 17:40:00,0.41062222222217315
2019-04-26 17:45:00,0.3621416666666164
2019-04-26 17:50:00,0.31366111111105965
2019-04-26 17:55:00,0.2651805555555029
2019-04-26 18:00:00,0.21669999999994616
2019-04-26 18:05:00,0.2105638888888374
2019-04-26 18:10:00,0.20442777777772866
2019-04-26 18:15:00,0.1982916666666199
2019-04-26 18:20:00,0.19215555555551114
2019-04-26 18:25:00,0.1860194444444024
2019-04-26 18:30:00,0.17988333333329365
2019-04-26 18:35:00,0.17374722222218492
2019-04-26 18:40:00,0.16761111111107616
2019-04-26 18:45:00,0.1614749999999674
2019-04-26 18:50:00,0.15533888888885866
2019-04-26 18:55:00,0.1492027777777499
2019-04-26 19:00:00,0.14306666666664114
2019-04-26 19:05:00,0.13825555555553137
2019-04-26 19:10:00,0.1334444444444216
2019-04-26 19:15:00,0.12863333333331184
2019-04-26 19:20:00,0.12382222222220207
2019-04-26 19:25:00,0.1190111111110923
2019-04-26 19:30:00,0.11419999999998254
2019-04-26 19:35:00,0.10938888888887277
2019-04-26 19:40:00,0.104577777777763
2019-04-26 19:45:00,0.09976666666665324
2019-04-26 19:50:00,0.09495555555554347
2019-04-26 19:55:00,0.0901444444444337
2019-04-26 20:00:00,0.08533333333332394
2019-04-26 20:05:00,0.0859916666666578
2019-04-26 20:10:00,0.08664999999999168
2019-04-26 20:15:00,0.08730833333332555
2019-04-26 20:20:00,0.08796666666665942
2019-04-26 20:25:00,0.08862499999999329
2019-04-26 20:30:00,0.08928333333332716
2019-04-26 20:35:00,0.08994166666666104
2019-04-26 20:40:00,0.0905999999999949
2019-04-26 20:45:00,0.09125833333332878
2019-04-26 20:50:00,0.09191666666666265
2019-04-26 20:55:00,0.09257499999999652
2019-04-26 21:00:00,0.09323333333333039
2019-04-26 21:05:00,0.09357222222221633
2019-04-26 21:10:00,0.09391111111110224
2019-04-26 21:15:00,0.09424999999998818
2019-04-26 21:20:00,0.09458888888887411
2019-04-26 21:25:00,0.09492777777776003
2019-04-26 21:30:00,0.09526666666664596
2019-04-26 21:35:00,0.0956055555555319
2019-04-26 21:40:00,0.09594444444441781
2019-04-26 21:45:00,0.09628333333330374
2019-04-26 21:50:00,0.09662222222218968
2019-04-26 21:55:00,0.0969611111110756
2019-04-26 22:00:00,0.09729999999996153
2019-04-26 22:05:00,0.09903333333329556
2019-04-26 22:10:00,0.10076666666662959
2019-04-26 22:15:00,0.10249999999996362
2019-04-26 22:20:00,0.10423333333329765
2019-04-26 22:25:00,0.10596666666663168
2019-04-26 22:30:00,0.10769999999996571
2019-04-26 22:35:00,0.10943333333329974
2019-04-26 22:40:00,0.11116666666663377
2019-04-26 22:45:00,0.1128999999999678
2019-04-26 22:50:00,0.11463333333330183
2019-04-26 22:55:00,0.11636666666663587
2019-04-26 23:00:00,0.1180999999999699
2019-04-26 23:05:00,0.1175361111110836
2019-04-26 23:10:00,0.11697222222219732
2019-04-26 23:15:00,0.11640833333331102
2019-04-26 23:20:00,0.11584444444442472
2019-04-26 23:25:00,0.11528055555553844
2019-04-26 23:30:00,0.11471666666665215
2019-04-26 23:35:00,0.11415277777776585
2019-04-26 23:40:00,0.11358888888887957
2019-04-26 23:45:00,0.11302499999999327
2019-04-26 23:50:00,0.11246111111110697
2019-04-26 23:55:00,0.11189722222222069
2019-04-27 00:00:00,0.1113333333333344
2019-04-27 00:05:00,0.11410833333333414
2019-04-27 00:10:00,0.1168833333333339
2019-04-27 00:15:00,0.11965833333333364
2019-04-27 00:20:00,0.1224333333333334
2019-04-27 00:25:00,0.12520833333333314
2019-04-27 00:30:00,0.1279833333333329
2019-04-27 00:35:00,0.13075833333333264
2019-04-27 00:40:00,0.1335333333333324
2019-04-27 00:45:00,0.13630833333333214
2019-04-27 00:50:00,0.1390833333333319
2019-04-27 00:55:00,0.14185833333333164
2019-04-27 01:00:00,0.1446333333333314
2019-04-27 01:05:00,0.1299916666666642
2019-04-27 01:10:00,0.11534999999999702
2019-04-27 01:15:00,0.10070833333332985
2019-04-27 01:20:00,0.08606666666666266
2019-04-27 01:25:00,0.07142499999999548
2019-04-27 01:30:00,0.0567833333333283
2019-04-27 01:35:00,0.04214166666666111
2019-04-27 01:40:00,0.027499999999993932
2019-04-27 01:45:00,0.012858333333326755
2019-04-27 01:50:00,-0.0017833333333404366
2019-04-27 01:55:00,-0.016425000000007628
2019-04-27 02:00:00,-0.03106666666667479
2019-04-27 02:05:00,-0.04205277777778823
2019-04-27 02:10:00,-0.05303888888890167
2019-04-27 02:15:00,-0.0640250000000151
2019-04-27 02:20:00,-0.07501111111112854
2019-04-27 02:25:00,-0.08599722222224197
2019-04-27 02:30:00,-0.0969833333333554
2019-04-27 02:35:00,-0.10796944444446885
2019-04-27 02:40:00,-0.11895555555558228
2019-04-27 02:45:00,-0.1299416666666957
2019-04-27 02:50:00,-0.14092777777780915
2019-04-27 02:55:00,-0.1519138888889226
2019-04-27 03:00:00,-0.16290000000003602
2019-04-27 03:05:00,-0.13508611111114513
2019-04-27 03:10:00,-0.10727222222225427
2019-04-27 03:15:00,-0.07945833333336338
2019-04-27 03:20:00,-0.05164444444447251
2019-04-27 03:25:00,-0.02383055555558164
2019-04-27 03:30:00,0.003983333333309247
2019-04-27 03:35:00,0.031797222222200106
2019-04-27 03:40:00,0.05961111111109099
2019-04-27 03:45:00,0.08742499999998188
2019-04-27 03:50:00,0.11523888888887274
2019-04-27 03:55:00,0.1430527777777636
2019-04-27 04:00:00,0.1708666666666545
2019-04-27 04:05:00,0.16791944444443155
2019-04-27 04:10:00,0.16497222222220861
2019-04-27 04:15:00,0.16202499999998565
2019-04-27 04:20:00,0.1590777777777627
2019-04-27 04:25:00,0.15613055555553976
2019-04-27 04:30:00,0.1531833333333168
2019-04-27 04:35:00,0.15023611111109383
2019-04-27 04:40:00,0.1472888888888709
2019-04-27 04:45:00,0.14434166666664794
2019-04-27 04:50:00,0.14139444444442498
2019-04-27 04:55:00,0.13844722222220202
2019-04-27 05:00:00,0.13549999999997908
2019-04-27 05:05:00,0.14953333333330932
2019-04-27 05:10:00,0.16356666666663955
2019-04-27 05:15:00,0.17759999999996978
2019-04-27 05:20:00,0.19163333333330002
2019-04-27 05:25:00,0.20566666666663025
2019-04-27 05:30:00,0.21969999999996048
2019-04-27 05:35:00,0.23373333333329072
2019-04-27 05:40:00,0.24776666666662095
2019-04-27 05:45:00,0.2617999999999512
2019-04-27 05:50:00,0.2758333333332814
2019-04-27 05:55:00,0.28986666666661165
2019-04-27 06:00:00,0.3038999999999419
2019-04-27 06:05:00,0.3114611111110482
2019-04-27 06:10:00,0.31902222222215454
2019-04-27 06:15:00,0.32658333333326084
2019-04-27 06:20:00,0.33414444444436714
2019-04-27 06:25:00,0.3417055555554735
2019-04-27 06:30:00,0.3492666666665798
2019-04-27 06:35:00,0.3568277777776861
2019-04-27 06:40:00,0.36438888888879245
2019-04-27 06:45:00,0.37194999999989875
2019-04-27 06:50:00,0.37951111111100505
2019-04-27 06:55:00,0.38707222222211135
2019-04-27 07:00:00,0.3946333333332177
2019-04-27 07:05:00,0.38431111111100336
2019-04-27 07:10:00,0.373988888888789
2019-04-27 07:15:00,0.36366666666657466
2019-04-27 07:20:00,0.3533444444443603
2019-04-27 07:25:00,0.34302222222214596
2019-04-27 07:30:00,0.3326999999999316
2019-04-27 07:35:00,0.32237777777771726
2019-04-27 07:40:00,0.3120555555555029
2019-04-27 07:45:00,0.30173333333328856
2019-04-27 07:50:00,0.2914111111110742
2019-04-27 07:55:00,0.28108888888885986
2019-04-27 08:00:00,0.2707666666666455
2019-04-27 08:05:00,0.27261666666664536
2019-04-27 08:10:00,0.27446666666664515
2019-04-27 08:15:00,0.276316666666645
2019-04-27 08:20:00,0.27816666666664486
2019-04-27 08:25:00,0.28001666666664465
2019-04-27 08:30:00,0.2818666666666445
2019-04-27 08:35:00,0.28371666666664436
2019-04-27 08:40:00,0.28556666666664415
2019-04-27 08:45:00,0.287416666666644
2019-04-27 08:50:00,0.28926666666664386
2019-04-27 08:55:00,0.29111666666664365
2019-04-27 09:00:00,0.2929666666666435
2019-04-27 09:05:00,0.29550555555553143
2019-04-27 09:10:00,0.2980444444444193
2019-04-27 09:15:00,0.3005833333333072
2019-04-27 09:20:00,0.30312222222219515
2019-04-27 09:25:00,0.305661111111083
2019-04-27 09:30:00,0.30819999999997094
2019-04-27 09:35:00,0.31073888888885887
2019-04-27 09:40:00,0.31327777777774674
2019-04-27 09:45:00,0.31581666666663466
2019-04-27 09:50:00,0.3183555555555226
2019-04-27 09:55:00,0.32089444444441045
2019-04-27 10:00:00,0.3234333333332984
2019-04-27 10:05:00,0.3276333333333004
2019-04-27 10:10:00,0.3318333333333025
2019-04-27 10:15:00,0.33603333333330454
2019-04-27 10:20:00,0.3402333333333066
2019-04-27 10:25:00,0.34443333333330867
2019-04-27 10:30:00,0.3486333333333107
2019-04-27 10:35:00,0.35283333333331274
2019-04-27 10:40:00,0.35703333333331483
2019-04-27 10:45:00,0.36123333333331686
2019-04-27 10:50:00,0.3654333333333189
2019-04-27 10:55:00,0.369633333333321
2019-04-27 11:00:00,0.373833333333323
2019-04-27 11:05:00,0.37334166666665664
2019-04-27 11:10:00,0.3728499999999902
2019-04-27 11:15:00,0.3723583333333238
2019-04-27 11:20:00,0.3718666666666574
2019-04-27 11:25:00,0.37137499999999096
2019-04-27 11:30:00,0.37088333333332457
2019-04-27 11:35:00,0.3703916666666582
2019-04-27 11:40:00,0.36989999999999174
2019-04-27 11:45:00,0.36940833333332534
2019-04-27 11:50:00,0.36891666666665895
2019-04-27 11:55:00,0.3684249999999925
2019-04-27 12:00:00,0.3679333333333261
2019-04-27 12:05:00,0.3769805555555479
2019-04-27 12:10:00,0.38602777777776964
2019-04-27 12:15:00,0.3950749999999914
2019-04-27 12:20:00,0.40412222222221317
2019-04-27 12:25:00,0.41316944444443493
2019-04-27 12:30:00,0.4222166666666567
2019-04-27 12:35:00,0.43126388888887845
2019-04-27 12:40:00,0.4403111111111002
2019-04-27 12:45:00,0.449358333333322
2019-04-27 12:50:00,0.45840555555554374
2019-04-27 12:55:00,0.4674527777777655
2019-04-27 13:00:00,0.47649999999998727
2019-04-27 13:05:00,0.4996749999999868
2019-04-27 13:10:00,0.5228499999999864
2019-04-27 13:15:00,0.546024999999986
2019-04-27 13:20:00,0.5691999999999856
2019-04-27 13:25:00,0.5923749999999851
2019-04-27 13:30:00,0.6155499999999847
2019-04-27 13:35:00,0.6387249999999842
2019-04-27 13:40:00,0.6618999999999838
2019-04-27 13:45:00,0.6850749999999834
2019-04-27 13:50:00,0.708249999999983
2019-04-27 13:55:00,0.7314249999999826
2019-04-27 14:00:00,0.7545999999999822
2019-04-27 14:05:00,0.7611388888888703
2019-04-27 14:10:00,0.7676777777777583
2019-04-27 14:15:00,0.7742166666666463
2019-04-27 14:20:00,0.7807555555555344
2019-04-27 14:25:00,0.7872944444444224
2019-04-27 14:30:00,0.7938333333333105
2019-04-27 14:35:00,0.8003722222221986
2019-04-27 14:40:00,0.8069111111110866
2019-04-27 14:45:00,0.8134499999999747
2019-04-27 14:50:00,0.8199888888888628
2019-04-27 14:55:00,0.8265277777777508
2019-04-27 15:00:00,0.8330666666666389
2019-04-27 15:05:00,0.8332722222221918
2019-04-27 15:10:00,0.8334777777777447
2019-04-27 15:15:00,0.8336833333332976
2019-04-27 15:20:00,0.8338888888888505
2019-04-27 15:25:00,0.8340944444444034
2019-04-27 15:30:00,0.8342999999999563
2019-04-27 15:35:00,0.8345055555555092
2019-04-27 15:40:00,0.8347111111110621
2019-04-27 15:45:00,0.834916666666615
2019-04-27 15:50:00,0.8351222222221679
2019-04-27 15:55:00,0.8353277777777208
2019-04-27 16:00:00,0.8355333333332737
2019-04-27 16:05:00,0.8405277777777181
2019-04-27 16:10:00,0.8455222222221627
2019-04-27 16:15:00,0.8505166666666071
2019-04-27 16:20:00,0.8555111111110515
2019-04-27 16:25:00,0.860505555555496
2019-04-27 16:30:00,0.8654999999999404
2019-04-27 16:35:00,0.8704944444443848
2019-04-27 16:40:00,0.8754888888888294
2019-04-27 16:45:00,0.8804833333332738
2019-04-27 16:50:00,0.8854777777777182
2019-04-27 16:55:00,0.8904722222221627
2019-04-27 17:00:00,0.8954666666666071
2019-04-27 17:05:00,0.8690861111110545
2019-04-27 17:10:00,0.842705555555502
2019-04-27 17:15:00,0.8163249999999493
2019-04-27 17:20:00,0.7899444444443967
2019-04-27 17:25:00,0.7635638888888442
2019-04-27 17:30:00,0.7371833333332916
2019-04-27 17:35:00,0.710802777777739
2019-04-27 17:40:00,0.6844222222221864
2019-04-27 17:45:00,0.6580416666666338
2019-04-27 17:50:00,0.6316611111110813
2019-04-27 17:55:00,0.6052805555555286
2019-04-27 18:00:00,0.578899999999976
2019-04-27 18:05:00,0.5856999999999791
2019-04-27 18:10:00,0.5924999999999822
2019-04-27 18:15:00,0.5992999999999853
2019-04-27 18:20:00,0.6060999999999884
2019-04-27 18:25:00,0.6128999999999915
2019-04-27 18:30:00,0.6196999999999946
2019-04-27 18:35:00,0.6264999999999977
2019-04-27 18:40:00,0.6333000000000008
2019-04-27 18:45:00,0.6401000000000039
2019-04-27 18:50:00,0.646900000000007
2019-04-27 18:55:00,0.65370000000001
2019-04-27 19:00:00,0.6605000000000132
2019-04-27 19:05:00,0.6726527777777894
2019-04-27 19:10:00,0.6848055555555655
2019-04-27 19:15:00,0.6969583333333418
2019-04-27 19:20:00,0.709111111111118
2019-04-27 19:25:00,0.7212638888888941
2019-04-27 19:30:00,0.7334166666666704
2019-04-27 19:35:00,0.7455694444444466
2019-04-27 19:40:00,0.7577222222222227
2019-04-27 19:45:00,0.769874999999999
2019-04-27 19:50:00,0.7820277777777752
2019-04-27 19:55:00,0.7941805555555514
2019-04-27 20:00:00,0.8063333333333276
2019-04-27 20:05:00,0.7944388888888815
2019-04-27 20:10:00,0.7825444444444353
2019-04-27 20:15:00,0.7706499999999892
2019-04-27 20:20:00,0.7587555555555431
2019-04-27 20:25:00,0.7468611111110969
2019-04-27 20:30:00,0.7349666666666508
2019-04-27 20:35:00,0.7230722222222047
2019-04-27 20:40:00,0.7111777777777585
2019-04-27 20:45:00,0.6992833333333124
2019-04-27 20:50:00,0.6873888888888663
2019-04-27 20:55:00,0.6754944444444202
2019-04-27 21:00:00,0.663599999999974
2019-04-27 21:05:00,0.665983333333306
2019-04-27 21:10:00,0.6683666666666378
2019-04-27 21:15:00,0.6707499999999698
2019-04-27 21:20:00,0.6731333333333017
2019-04-27 21:25:00,0.6755166666666336
2019-04-27 21:30:00,0.6778999999999655
2019-04-27 21:35:00,0.6802833333332975
2019-04-27 21:40:00,0.6826666666666293
2019-04-27 21:45:00,0.6850499999999613
2019-04-27 21:50:00,0.6874333333332933
2019-04-27 21:55:00,0.6898166666666251
2019-04-27 22:00:00,0.6921999999999571
2019-04-27 22:05:00,0.7561583333332891
2019-04-27 22:10:00,0.8201166666666211
2019-04-27 22:15:00,0.8840749999999531
2019-04-27 22:20:00,0.9480333333332851
2019-04-27 22:25:00,1.011991666666617
2019-04-27 22:30:00,1.0759499999999491
2019-04-27 22:35:00,1.1399083333332811
2019-04-27 22:40:00,1.2038666666666131
2019-04-27 22:45:00,1.2678249999999451
2019-04-27 22:50:00,1.3317833333332771
2019-04-27 22:55:00,1.3957416666666091
2019-04-27 23:00:00,1.4596999999999412
2019-04-27 23:05:00,1.4950333333332775
2019-04-27 23:10:00,1.5303666666666136
2019-04-27 23:15:00,1.56569999999995
2019-04-27 23:20:00,1.6010333333332862
2019-04-27 23:25:00,1.6363666666666223
2019-04-27 23:30:00,1.6716999999999587
2019-04-27 23:35:00,1.707033333333295
2019-04-27 23:40:00,1.742366666666631
2019-04-27 23:45:00,1.7776999999999674
2019-04-27 23:50:00,1.8130333333333035
2019-04-27 23:55:00,1.8483666666666398
2019-04-28 00:00:00,1.8836999999999762
2019-04-28 00:05:00,1.89194999999998
2019-04-28 00:10:00,1.900199999999984
2019-04-28 00:15:00,1.9084499999999878
2019-04-28 00:20:00,1.9166999999999916
2019-04-28 00:25:00,1.9249499999999955
2019-04-28 00:30:00,1.9331999999999994
2019-04-28 00:35:00,1.9414500000000032
2019-04-28 00:40:00,1.949700000000007
2019-04-28 00:45:00,1.957950000000011
2019-04-28 00:50:00,1.9662000000000148
2019-04-28 00:55:00,1.9744500000000187
2019-04-28 01:00:00,1.9827000000000226
2019-04-28 01:05:00,1.9821944444444644
2019-04-28 01:10:00,1.9816888888889064
2019-04-28 01:15:00,1.9811833333333482
2019-04-28 01:20:00,1.98067777777779
2019-04-28 01:25:00,1.980172222222232
2019-04-28 01:30:00,1.9796666666666738
2019-04-28 01:35:00,1.9791611111111156
2019-04-28 01:40:00,1.9786555555555576
2019-04-28 01:45:00,1.9781499999999994
2019-04-28 01:50:00,1.9776444444444412
2019-04-28 01:55:00,1.9771388888888832
2019-04-28 02:00:00,1.976633333333325
2019-04-28 02:05:00,1.9749916666666536
2019-04-28 02:10:00,1.9733499999999822
2019-04-28 02:15:00,1.9717083333333107
2019-04-28 02:20:00,1.9700666666666393
2019-04-28 02:25:00,1.968424999999968
2019-04-28 02:30:00,1.9667833333332965
2019-04-28 02:35:00,1.965141666666625
2019-04-28 02:40:00,1.9634999999999536
2019-04-28 02:45:00,1.9618583333332822
2019-04-28 02:50:00,1.9602166666666108
2019-04-28 02:55:00,1.9585749999999393
2019-04-28 03:00:00,1.956933333333268
2019-04-28 03:05:00,1.9660166666666044
2019-04-28 03:10:00,1.9750999999999408
2019-04-28 03:15:00,1.9841833333332772
2019-04-28 03:20:00,1.9932666666666137
2019-04-28 03:25:00,2.00234999999995
2019-04-28 03:30:00,2.0114333333332866
2019-04-28 03:35:00,2.020516666666623
2019-04-28 03:40:00,2.0295999999999594
2019-04-28 03:45:00,2.038683333333296
2019-04-28 03:50:00,2.0477666666666323
2019-04-28 03:55:00,2.0568499999999688
2019-04-28 04:00:00,2.065933333333305
2019-04-28 04:05:00,2.05833888888886
2019-04-28 04:10:00,2.050744444444414
2019-04-28 04:15:00,2.0431499999999687
2019-04-28 04:20:00,2.0355555555555234
2019-04-28 04:25:00,2.0279611111110776
2019-04-28 04:30:00,2.0203666666666322
2019-04-28 04:35:00,2.012772222222187
2019-04-28 04:40:00,2.005177777777741
2019-04-28 04:45:00,1.9975833333332957
2019-04-28 04:50:00,1.9899888888888502
2019-04-28 04:55:00,1.9823944444444048
2019-04-28 05:00:00,1.9747999999999593
2019-04-28 05:05:00,1.9802805555555143
2019-04-28 05:10:00,1.9857611111110696
2019-04-28 05:15:00,1.9912416666666246
2019-04-28 05:20:00,1.9967222222221797
2019-04-28 05:25:00,2.0022027777777347
2019-04-28 05:30:00,2.00768333333329
2019-04-28 05:35:00,2.0131638888888452
2019-04-28 05:40:00,2.0186444444444
2019-04-28 05:45:00,2.0241249999999553
2019-04-28 05:50:00,2.0296055555555106
2019-04-28 05:55:00,2.0350861111110654
2019-04-28 06:00:00,2.0405666666666207
2019-04-28 06:05:00,2.0439638888888445
2019-04-28 06:10:00,2.047361111111068
2019-04-28 06:15:00,2.0507583333332917
2019-04-28 06:20:00,2.0541555555555155
2019-04-28 06:25:00,2.057552777777739
2019-04-28 06:30:00,2.0609499999999628
2019-04-28 06:35:00,2.0643472222221866
2019-04-28 06:40:00,2.06774444444441
2019-04-28 06:45:00,2.071141666666634
2019-04-28 06:50:00,2.0745388888888576
2019-04-28 06:55:00,2.077936111111081
2019-04-28 07:00:00,2.081333333333305
2019-04-28 07:05:00,2.074461111111082
2019-04-28 07:10:00,2.0675888888888587
2019-04-28 07:15:00,2.060716666666636
2019-04-28 07:20:00,2.053844444444413
2019-04-28 07:25:00,2.0469722222221898
2019-04-28 07:30:00,2.040099999999967
2019-04-28 07:35:00,2.033227777777744
2019-04-28 07:40:00,2.026355555555521
2019-04-28 07:45:00,2.019483333333298
2019-04-28 07:50:00,2.012611111111075
2019-04-28 07:55:00,2.005738888888852
2019-04-28 08:00:00,1.998866666666629
2019-04-28 08:05:00,1.9857444444444117
2019-04-28 08:10:00,1.9726222222221945
2019-04-28 08:15:00,1.9594999999999771
2019-04-28 08:20:00,1.9463777777777598
2019-04-28 08:25:00,1.9332555555555426
2019-04-28 08:30:00,1.9201333333333253
2019-04-28 08:35:00,1.9070111111111079
2019-04-28 08:40:00,1.8938888888888907
2019-04-28 08:45:00,1.8807666666666734
2019-04-28 08:50:00,1.867644444444456
2019-04-28 08:55:00,1.8545222222222388
2019-04-28 09:00:00,1.8414000000000215
2019-04-28 09:05:00,1.852555555555573
2019-04-28 09:10:00,1.8637111111111249
2019-04-28 09:15:00,1.8748666666666765
2019-04-28 09:20:00,1.886022222222228
2019-04-28 09:25:00,1.8971777777777799
2019-04-28 09:30:00,1.9083333333333314
2019-04-28 09:35:00,1.919488888888883
2019-04-28 09:40:00,1.9306444444444348
2019-04-28 09:45:00,1.9417999999999864
2019-04-28 09:50:00,1.952955555555538
2019-04-28 09:55:00,1.9641111111110898
2019-04-28 10:00:00,1.9752666666666414
2019-04-28 10:05:00,1.9695916666666449
2019-04-28 10:10:00,1.9639166666666483
2019-04-28 10:15:00,1.9582416666666518
2019-04-28 10:20:00,1.9525666666666552
2019-04-28 10:25:00,1.9468916666666587
2019-04-28 10:30:00,1.9412166666666621
2019-04-28 10:35:00,1.9355416666666656
2019-04-28 10:40:00,1.929866666666669
2019-04-28 10:45:00,1.9241916666666725
2019-04-28 10:50:00,1.918516666666676
2019-04-28 10:55:00,1.9128416666666794
2019-04-28 11:00:00,1.9071666666666829
2019-04-28 11:05:00,1.9064277777777885
2019-04-28 11:10:00,1.9056888888888939
2019-04-28 11:15:00,1.9049499999999995
2019-04-28 11:20:00,1.904211111111105
2019-04-28 11:25:00,1.9034722222222105
2019-04-28 11:30:00,1.902733333333316
2019-04-28 11:35:00,1.9019944444444217
2019-04-28 11:40:00,1.901255555555527
2019-04-28 11:45:00,1.9005166666666327
2019-04-28 11:50:00,1.8997777777777383
2019-04-28 11:55:00,1.8990388888888436
2019-04-28 12:00:00,1.8982999999999493
2019-04-28 12:05:00,1.9026999999999532
